event_index,id,text,semantic_rep,file_name,class,type,content_desc,hint,parent_text,sibling_text,fillable_neighbor,neighbors,label,activity,atm_neighbor
1,null,Time,Time,,android.widget.TextView,label,,,,,,,wrong,.activity.record.AddRecordActivity,
1,null,Account,Account,,android.widget.TextView,label,,,,,,,wrong,.activity.record.AddRecordActivity,
1,tv_date,2020-12-08,2020-12-08,,android.widget.TextView,clickable,,,,,,,wrong,.activity.record.AddRecordActivity,
1,tv_time,13:05,13:05,,android.widget.TextView,clickable,,,,,,,wrong,.activity.record.AddRecordActivity,
1, 1,Default,Default,,android.widget.TextView,clickable,,,,,,,wrong,.activity.record.AddRecordActivity,
1,et_title,,et_title,,android.widget.EditText,fillable,,,Title,,,,wrong,.activity.record.AddRecordActivity,
1,et_category,,et_category,,android.widget.EditText,fillable,,,Category,,,,wrong,.activity.record.AddRecordActivity,
2,et_title,,et_title,,android.widget.EditText,fillable,,,Title,,,,correct,.activity.record.AddRecordActivity,
2,null,Add income,Add income,,android.widget.TextView,label,,,,,,,wrong,.activity.record.AddRecordActivity,
2,action_done,,Add action_done,,android.widget.TextView,clickable,Add,,,,,,wrong,.activity.record.AddRecordActivity,
2,null,,Navigate up,,android.widget.ImageButton,clickable,Navigate up,,,,,,wrong,.activity.record.AddRecordActivity,
2,null,Date,Date,,android.widget.TextView,label,,,,,,,wrong,.activity.record.AddRecordActivity,
2,null,Time,Time,,android.widget.TextView,label,,,,,,,wrong,.activity.record.AddRecordActivity,
2,null,Account,Account,,android.widget.TextView,label,,,,,,,wrong,.activity.record.AddRecordActivity,
2,tv_date,2020-12-08,2020-12-08,,android.widget.TextView,clickable,,,,,,,wrong,.activity.record.AddRecordActivity,
2,tv_time,13:05,13:05,,android.widget.TextView,clickable,,,,,,,wrong,.activity.record.AddRecordActivity,
2, 1,Default,Default,,android.widget.TextView,clickable,,,,,,,wrong,.activity.record.AddRecordActivity,
2,et_price,1500,et_price 2020-12-08,,android.widget.EditText,fillable,,,Price,,,2020-12-08 2020-12-08,wrong,.activity.record.AddRecordActivity,
2,et_category,,et_category,,android.widget.EditText,fillable,,,Category,,,,wrong,.activity.record.AddRecordActivity,
3,et_category,,et_category,,android.widget.EditText,fillable,,,Category,,,,correct,.activity.record.AddRecordActivity,
3,null,Add income,Add income,,android.widget.TextView,label,,,,,,,wrong,.activity.record.AddRecordActivity,
3,action_done,,Add action_done,,android.widget.TextView,clickable,Add,,,,,,wrong,.activity.record.AddRecordActivity,
3,null,,Navigate up,,android.widget.ImageButton,clickable,Navigate up,,,,,,wrong,.activity.record.AddRecordActivity,
3,null,Date,Date,,android.widget.TextView,label,,,,,,,wrong,.activity.record.AddRecordActivity,
3,null,Time,Time,,android.widget.TextView,label,,,,,,,wrong,.activity.record.AddRecordActivity,
3,null,Account,Account,,android.widget.TextView,label,,,,,,,wrong,.activity.record.AddRecordActivity,
3,tv_date,2020-12-08,2020-12-08,,android.widget.TextView,clickable,,,,,,,wrong,.activity.record.AddRecordActivity,
3,tv_time,13:05,13:05,,android.widget.TextView,clickable,,,,,,,wrong,.activity.record.AddRecordActivity,
3, 1,Default,Default,,android.widget.TextView,clickable,,,,,,,wrong,.activity.record.AddRecordActivity,
3,et_price,1500,et_price 2020-12-08,,android.widget.EditText,fillable,,,Price,,,2020-12-08 2020-12-08,wrong,.activity.record.AddRecordActivity,
3,et_title,uber,et_title,,android.widget.EditText,fillable,,,Title,,,,wrong,.activity.record.AddRecordActivity,
4,action_done,,Add action_done,,android.widget.TextView,clickable,Add,,,,,,correct,.activity.record.AddRecordActivity,
4,null,Add income,Add income,,android.widget.TextView,label,,,,,,,wrong,.activity.record.AddRecordActivity,
4,null,,Navigate up,,android.widget.ImageButton,clickable,Navigate up,,,,,,wrong,.activity.record.AddRecordActivity,
4,null,Date,Date,,android.widget.TextView,label,,,,,,,wrong,.activity.record.AddRecordActivity,
4,null,Time,Time,,android.widget.TextView,label,,,,,,,wrong,.activity.record.AddRecordActivity,
4,null,Account,Account,,android.widget.TextView,label,,,,,,,wrong,.activity.record.AddRecordActivity,
4,tv_date,2020-12-08,2020-12-08,,android.widget.TextView,clickable,,,,,,,wrong,.activity.record.AddRecordActivity,
4,tv_time,13:05,13:05,,android.widget.TextView,clickable,,,,,,,wrong,.activity.record.AddRecordActivity,
4, 1,Default,Default,,android.widget.TextView,clickable,,,,,,,wrong,.activity.record.AddRecordActivity,
4,et_price,1500,et_price 2020-12-08,,android.widget.EditText,fillable,,,Price,,,2020-12-08 2020-12-08,wrong,.activity.record.AddRecordActivity,
4,et_title,uber,et_title,,android.widget.EditText,fillable,,,Title,,,,wrong,.activity.record.AddRecordActivity,
4,et_category,transit,et_category,,android.widget.EditText,fillable,,,Category,,,,wrong,.activity.record.AddRecordActivity,
