event_index,id,text,semantic_rep,file_name,class,type,content_desc,hint,parent_text,sibling_text,fillable_neighbor,neighbors,label,activity,atm_neighbor
3,tv_date,2020-10-21,2020-10-21,,android.widget.TextView,clickable,,,,,,,correct,.activity.record.AddRecordActivity,
3,null,Add expense,Add expense,,android.widget.TextView,label,,,,,,,wrong,.activity.record.AddRecordActivity,
3,action_done,,Add action_done,,android.widget.TextView,clickable,Add,,,,,,wrong,.activity.record.AddRecordActivity,
3,null,,Navigate up,,android.widget.ImageButton,clickable,Navigate up,,,,,,wrong,.activity.record.AddRecordActivity,
3,null,Date,Date,,android.widget.TextView,label,,,,,,,wrong,.activity.record.AddRecordActivity,
3,null,Time,Time,,android.widget.TextView,label,,,,,,,wrong,.activity.record.AddRecordActivity,
3,null,Account,Account,,android.widget.TextView,label,,,,,,,wrong,.activity.record.AddRecordActivity,
3,tv_time,15:32,15:32,,android.widget.TextView,clickable,,,,,,,wrong,.activity.record.AddRecordActivity,
3, 1,Default,Default,,android.widget.TextView,clickable,,,,,,,wrong,.activity.record.AddRecordActivity,
3,et_price,45,et_price 2020-10-21,,android.widget.EditText,fillable,,,Price,,,2020-10-21 2020-10-21,wrong,.activity.record.AddRecordActivity,
3,et_title,restaurant,et_title,,android.widget.EditText,fillable,,,Title,,,,wrong,.activity.record.AddRecordActivity,
3,et_category,,et_category,,android.widget.EditText,fillable,,,Category,,,,wrong,.activity.record.AddRecordActivity,
4,button1,OK,,,android.widget.Button,clickable,,,,,,,correct,.activity.record.AddRecordActivity,
4,date_picker_month,OCT,OCT,,android.widget.TextView,label,,,,,,,wrong,.activity.record.AddRecordActivity,
4,date_picker_day,21,date_picker_day,,android.widget.TextView,label,,,,OCT,,,wrong,.activity.record.AddRecordActivity,
4,date_picker_year,2020,date_picker_year,,android.widget.TextView,clickable,,,,,,,wrong,.activity.record.AddRecordActivity,
4,animator,,October,,android.view.View,clickable,01 October 2020,,,,,,wrong,.activity.record.AddRecordActivity,
4,animator,,October selected,,android.view.View,clickable,21 October 2020 selected,,,,,,wrong,.activity.record.AddRecordActivity,
4,animator,,,,android.view.View,clickable,,,,,,,wrong,.activity.record.AddRecordActivity,
4,button2,Cancel,,,android.widget.Button,clickable,,,,,,,wrong,.activity.record.AddRecordActivity,
5,action_done,,Add action_done,,android.widget.TextView,clickable,Add,,,,,,correct,.activity.record.AddRecordActivity,
5,null,Add expense,Add expense,,android.widget.TextView,label,,,,,,,wrong,.activity.record.AddRecordActivity,
5,null,,Navigate up,,android.widget.ImageButton,clickable,Navigate up,,,,,,wrong,.activity.record.AddRecordActivity,
5,null,Date,Date,,android.widget.TextView,label,,,,,,,wrong,.activity.record.AddRecordActivity,
5,null,Time,Time,,android.widget.TextView,label,,,,,,,wrong,.activity.record.AddRecordActivity,
5,null,Account,Account,,android.widget.TextView,label,,,,,,,wrong,.activity.record.AddRecordActivity,
5,tv_date,2020-10-21,2020-10-21,,android.widget.TextView,clickable,,,,,,,wrong,.activity.record.AddRecordActivity,
5,tv_time,15:32,15:32,,android.widget.TextView,clickable,,,,,,,wrong,.activity.record.AddRecordActivity,
5, 1,Default,Default,,android.widget.TextView,clickable,,,,,,,wrong,.activity.record.AddRecordActivity,
5,et_price,45,et_price 2020-10-21,,android.widget.EditText,fillable,,,Price,,,2020-10-21 2020-10-21,wrong,.activity.record.AddRecordActivity,
5,et_title,restaurant,et_title,,android.widget.EditText,fillable,,,Title,,,,wrong,.activity.record.AddRecordActivity,
5,et_category,,et_category,,android.widget.EditText,fillable,,,Category,,,,wrong,.activity.record.AddRecordActivity,
