event_index,id,text,semantic_rep,file_name,class,type,content_desc,hint,parent_text,sibling_text,fillable_neighbor,neighbors,label,activity,atm_neighbor
3,total_income_view,0,total_income_view TOTAL INCOME:,,android.widget.TextView,label,,,,TOTAL INCOME:,,TOTAL INCOME: TOTAL INCOME:,wrong,.income_activity,
3, ,Currently no income...,Currently no income...,,android.widget.TextView,clickable,,,,,,,wrong,.income_activity,
3, 1,listed.,listed.,,android.widget.TextView,clickable,,,,,,,wrong,.income_activity,
4,button2,ADD INCOME,ADD INCOME,,android.widget.Button,clickable,,,,,,,correct,.income_activity,
4,null,INCOME,INCOME,,android.widget.TextView,label,,,,,,,wrong,.income_activity,
4,null,,Navigate up,,android.widget.ImageButton,clickable,Navigate up,,,,,,wrong,.income_activity,
4,editText,GRA,Name,,android.widget.EditText,fillable,,,,,Name,,wrong,.income_activity,
4, 1,MONTHLY,MONTHLY,,android.widget.TextView,clickable,,,,,,,wrong,.income_activity,
4,editText2,Amount,Amount,,android.widget.EditText,fillable,,,,GRA,Amount,,wrong,.income_activity,
4,null,TOTAL INCOME:,TOTAL INCOME:,,android.widget.TextView,label,,,,ADD INCOME,,,wrong,.income_activity,
4,total_income_view,0,total_income_view TOTAL INCOME:,,android.widget.TextView,label,,,,TOTAL INCOME:,,TOTAL INCOME: TOTAL INCOME:,wrong,.income_activity,
4, ,Currently no income...,Currently no income...,,android.widget.TextView,clickable,,,,,,,wrong,.income_activity,
4, 1,listed.,listed.,,android.widget.TextView,clickable,,,,,,,wrong,.income_activity,
5,editText2,Amount,Amount,,android.widget.EditText,fillable,,,,GRA,Amount,,correct,.income_activity,
5,null,INCOME,INCOME,,android.widget.TextView,label,,,,,,,wrong,.income_activity,
5,null,,Navigate up,,android.widget.ImageButton,clickable,Navigate up,,,,,,wrong,.income_activity,
5,editText,GRA,Name,,android.widget.EditText,fillable,,,,,Name,,wrong,.income_activity,
5, 1,MONTHLY,MONTHLY,,android.widget.TextView,clickable,,,,,,,wrong,.income_activity,
5,button2,ADD INCOME,ADD INCOME,,android.widget.Button,clickable,,,,,,,wrong,.income_activity,
5,null,TOTAL INCOME:,TOTAL INCOME:,,android.widget.TextView,label,,,,ADD INCOME,,,wrong,.income_activity,
5,total_income_view,0,total_income_view TOTAL INCOME:,,android.widget.TextView,label,,,,TOTAL INCOME:,,TOTAL INCOME: TOTAL INCOME:,wrong,.income_activity,
5, ,Currently no income...,Currently no income...,,android.widget.TextView,clickable,,,,,,,wrong,.income_activity,
5, 1,listed.,listed.,,android.widget.TextView,clickable,,,,,,,wrong,.income_activity,
6,button2,ADD INCOME,ADD INCOME,,android.widget.Button,clickable,,,,,,,correct,.income_activity,
6,null,INCOME,INCOME,,android.widget.TextView,label,,,,,,,wrong,.income_activity,
6,null,,Navigate up,,android.widget.ImageButton,clickable,Navigate up,,,,,,wrong,.income_activity,
6,editText,GRA,Name,,android.widget.EditText,fillable,,,,,Name,,wrong,.income_activity,
6, 1,MONTHLY,MONTHLY,,android.widget.TextView,clickable,,,,,,,wrong,.income_activity,
6,editText2,1500,Amount,,android.widget.EditText,fillable,,,,GRA,Amount,,wrong,.income_activity,
6,null,TOTAL INCOME:,TOTAL INCOME:,,android.widget.TextView,label,,,,ADD INCOME,,,wrong,.income_activity,
6,total_income_view,0,total_income_view TOTAL INCOME:,,android.widget.TextView,label,,,,TOTAL INCOME:,,TOTAL INCOME: TOTAL INCOME:,wrong,.income_activity,
6, ,Currently no income...,Currently no income...,,android.widget.TextView,clickable,,,,,,,wrong,.income_activity,
6, 1,listed.,listed.,,android.widget.TextView,clickable,,,,,,,wrong,.income_activity,
