event_index,id,text,semantic_rep,file_name,class,type,content_desc,hint,parent_text,sibling_text,fillable_neighbor,neighbors,label,activity,atm_neighbor
5,product_button_minus,-,-,,android.widget.Button,clickable,,,,,,,wrong,.ui.products.ProductsActivity,
5,product_button_plus,+,+,,android.widget.Button,clickable,,,,,,,wrong,.ui.products.ProductsActivity,
5,quantity,,quantity,,android.widget.EditText,fillable,,,Qty.,,,,wrong,.ui.products.ProductsActivity,
5,product_price,,product_price,,android.widget.EditText,fillable,,,Price,,,,wrong,.ui.products.ProductsActivity,
5,expand_button,,ic_keyboard_arrow_down_white_48sp expand_button,ic_keyboard_arrow_down_white_48sp,android.widget.ImageButton,clickable,,,,,,,wrong,.ui.products.ProductsActivity,
5,product_notes,,product_notes,,android.widget.EditText,fillable,,,Notes,,,,wrong,.ui.products.ProductsActivity,
5,button2,Cancel,,,android.widget.Button,clickable,,,,,,,wrong,.ui.products.ProductsActivity,
6,product_name,,product_name,,android.widget.EditText,fillable,,,Product Name,,,,correct,.ui.products.ProductsActivity,0 / 40
6,dialog_title,New Product,New Product,,android.widget.TextView,label,,,,,,,wrong,.ui.products.ProductsActivity,
6, input_counter,0 / 40,0 / 40,,android.widget.TextView,label,,,Product Name,,,,wrong,.ui.products.ProductsActivity,
6,product_button_minus,-,-,,android.widget.Button,clickable,,,,,,,wrong,.ui.products.ProductsActivity,
6,product_button_plus,+,+,,android.widget.Button,clickable,,,,,,,wrong,.ui.products.ProductsActivity,
6,quantity,,quantity,,android.widget.EditText,fillable,,,Qty.,,,,wrong,.ui.products.ProductsActivity,
6,product_price,,product_price,,android.widget.EditText,fillable,,,Price,,,,wrong,.ui.products.ProductsActivity,
6,expand_button,,ic_keyboard_arrow_down_white_48sp expand_button,ic_keyboard_arrow_down_white_48sp,android.widget.ImageButton,clickable,,,,,,,wrong,.ui.products.ProductsActivity,
6,product_notes,,product_notes,,android.widget.EditText,fillable,,,Notes,,,,wrong,.ui.products.ProductsActivity,
6,button2,Cancel,,,android.widget.Button,clickable,,,,,,,wrong,.ui.products.ProductsActivity,
6,button1,Okay,Okay,,android.widget.Button,clickable,,,,,,,wrong,.ui.products.ProductsActivity,
7,button1,Okay,Okay,,android.widget.Button,clickable,,,,,,,correct,.ui.products.ProductsActivity,
7,dialog_title,New Product,New Product,,android.widget.TextView,label,,,,,,,wrong,.ui.products.ProductsActivity,
7,product_name,item1,product_name,,android.widget.EditText,fillable,,,Product Name,,,,wrong,.ui.products.ProductsActivity,5 / 40
7, input_counter,5 / 40,5 / 40,,android.widget.TextView,label,,,Product Name,item1,,,wrong,.ui.products.ProductsActivity,
7,product_button_minus,-,-,,android.widget.Button,clickable,,,,,,,wrong,.ui.products.ProductsActivity,
7,product_button_plus,+,+,,android.widget.Button,clickable,,,,,,,wrong,.ui.products.ProductsActivity,
7,quantity,,quantity,,android.widget.EditText,fillable,,,Qty.,,,,wrong,.ui.products.ProductsActivity,
7,product_price,,product_price,,android.widget.EditText,fillable,,,Price,,,,wrong,.ui.products.ProductsActivity,
7,expand_button,,ic_keyboard_arrow_down_white_48sp expand_button,ic_keyboard_arrow_down_white_48sp,android.widget.ImageButton,clickable,,,,,,,wrong,.ui.products.ProductsActivity,
7,product_notes,,product_notes,,android.widget.EditText,fillable,,,Notes,,,,wrong,.ui.products.ProductsActivity,
7,button2,Cancel,,,android.widget.Button,clickable,,,,,,,wrong,.ui.products.ProductsActivity,
