event_index,id,text,semantic_rep,file_name,class,type,content_desc,hint,parent_text,sibling_text,fillable_neighbor,neighbors,label,activity,atm_neighbor
4,null,,UCI Homepage,,android.view.View,clickable,UCI Homepage,,,,,,wrong,.activity.MainActivity,
4,null,,UCI Directory,,android.view.View,clickable,UCI Directory,,,,,,wrong,.activity.MainActivity,
4,null,,Faculty & Staff,,android.view.View,clickable,Faculty & Staff,,,,,,wrong,.activity.MainActivity,
4,null,,Employment,,android.view.View,clickable,Employment,,,,,,wrong,.activity.MainActivity,
4,null,,ICS Intranet,,android.view.View,clickable,ICS Intranet,,,,,,wrong,.activity.MainActivity,
4,null,,Kay Family Foundation Lab,,android.view.View,clickable,Kay Family Foundation Lab,,,,,,wrong,.activity.MainActivity,
4,null,,Facilities,,android.view.View,clickable,Facilities,,,,,,wrong,.activity.MainActivity,
4,null,,News,,android.view.View,clickable,News,,,,,,wrong,.activity.MainActivity,
4,null,,Events,,android.view.View,clickable,Events,,,,,,wrong,.activity.MainActivity,
4,null,,Map & Directions,,android.view.View,clickable,Map & Directions,,,,,,wrong,.activity.MainActivity,
4,null,,Accessibility Statement,,android.view.View,clickable,Accessibility Statement,,,,,,wrong,.activity.MainActivity,
4,null,,Safety Procedures,,android.view.View,clickable,Safety Procedures,,,,,,wrong,.activity.MainActivity,
4,null,,Privacy Policy,,android.view.View,clickable,Privacy Policy,,,,,,wrong,.activity.MainActivity,
4,null,,Apply,,android.view.View,clickable,Apply,,,,,,wrong,.activity.MainActivity,
4,null,,Contact,,android.view.View,clickable,Contact,,,,,,wrong,.activity.MainActivity,
4,null,,Gift ,,android.view.View,clickable,Gift ,,,,,,wrong,.activity.MainActivity,
4,null,,© UCI Donald Bren School of Information & Computer Sciences,,android.view.View,clickable,©  UCI Donald Bren School of Information & Computer Sciences,,,,,,wrong,.activity.MainActivity,
