event_index,id,text,semantic_rep,file_name,class,type,content_desc,hint,parent_text,sibling_text,fillable_neighbor,neighbors,label,activity,atm_neighbor
6,quantity_unit_gal_radio,gal,gal,,android.widget.RadioButton,clickable,,,,,,,wrong,.ItemEditActivity,
6,quantity_unit_ft_radio,ft,ft,,android.widget.RadioButton,clickable,,,,,,,wrong,.ItemEditActivity,
6,addShoppingList ,Save,Save,,android.widget.Button,clickable,,,,,,,wrong,.ItemEditActivity,
7,addShoppingList ,Save,Save,,android.widget.Button,clickable,,,,,,,correct,.ItemEditActivity,
7,null,Add item,Add item,,android.widget.TextView,label,,,,,,,wrong,.ItemEditActivity,
7,null,,Navigate up,,android.widget.ImageButton,clickable,Navigate up,,,,,,wrong,.ItemEditActivity,
7,item_name_edit_text,item1,Item name,,android.widget.EditText,fillable,,,,,Item name,,wrong,.ItemEditActivity,Quantity
7, _quantity_ View,Quantity,Quantity,,android.widget.TextView,label,,,,,,,wrong,.ItemEditActivity,
7,item_quantity_edit_text,1,item_quantity_edit_text,,android.widget.EditText,fillable,,,,,,,wrong,.ItemEditActivity,
7,quantity_minus_button,-,-,,android.widget.Button,clickable,,,,,,,wrong,.ItemEditActivity,
7,quantity_plus_button,+,+,,android.widget.Button,clickable,,,,,,,wrong,.ItemEditActivity,
7,quantity_unit_pcs_radio,pcs,pcs,,android.widget.RadioButton,clickable,,,,,,,wrong,.ItemEditActivity,
7,quantity_unit_g_radio,g,g,,android.widget.RadioButton,clickable,,,,,,,wrong,.ItemEditActivity,
7,quantity_unit_kg_radio,kg,kg,,android.widget.RadioButton,clickable,,,,,,,wrong,.ItemEditActivity,
7,quantity_unit_ml_radio,ml,ml,,android.widget.RadioButton,clickable,,,,,,,wrong,.ItemEditActivity,
7,quantity_unit_l_radio,l,l,,android.widget.RadioButton,clickable,,,,,,,wrong,.ItemEditActivity,
7,quantity_unit_m_radio,m,m,,android.widget.RadioButton,clickable,,,,,,,wrong,.ItemEditActivity,
7,quantity_unit_oz_radio,oz,oz,,android.widget.RadioButton,clickable,,,,,,,wrong,.ItemEditActivity,
7,quantity_unit_lb_radio,lb,lb,,android.widget.RadioButton,clickable,,,,,,,wrong,.ItemEditActivity,
7,quantity_unit_fl_oz_radio,fl oz,fl oz,,android.widget.RadioButton,clickable,,,,,,,wrong,.ItemEditActivity,
7,quantity_unit_gal_radio,gal,gal,,android.widget.RadioButton,clickable,,,,,,,wrong,.ItemEditActivity,
7,quantity_unit_ft_radio,ft,ft,,android.widget.RadioButton,clickable,,,,,,,wrong,.ItemEditActivity,
