event_index,id,text,semantic_rep,file_name,class,type,content_desc,hint,parent_text,sibling_text,fillable_neighbor,neighbors,label,activity,atm_neighbor
2,drawerLayout,,Basketball uniforms,,android.view.View,clickable,Basketball uniforms,,,,,,wrong,.Calculator,
2,drawerLayout,Tip,Bill Tip,,android.widget.TextView,label,,,,,,,wrong,.Calculator,
2,drawerLayout,Total,Total,,android.widget.TextView,label,,,,,,,wrong,.Calculator,
2,totalBillAmountTV,0,totalBillAmountTV Total,,android.widget.TextView,label,,,,,,Total Total,wrong,.Calculator,
2,totalTipTV,0,totalTipTV,,android.widget.TextView,label,,,,,,,wrong,.Calculator,
2,drawerLayout,Each,Each,,android.widget.TextView,label,,,,,,,wrong,.Calculator,
2,perPersonBillTV,0,perPersonBillTV Each,,android.widget.TextView,label,,,,,,Each Each,wrong,.Calculator,
2,perPersonTipTV,0,perPersonTipTV,,android.widget.TextView,label,,,,,,,wrong,.Calculator,
2,billAmountET,56.6,billAmountET Bill,,android.widget.EditText,fillable,,,,,,Bill Bill,wrong,.Calculator,
2,drawerLayout,Bill,Bill,,android.widget.TextView,label,,,,,,,wrong,.Calculator,
2,tipPercentET,15,tipPercentET Tip percent,,android.widget.EditText,fillable,,,,,,Tip percent Tip percent,wrong,.Calculator,
2,drawerLayout,Tip percent,Tip percent,,android.widget.TextView,label,,,,,,,wrong,.Calculator,
2,drawerLayout,# of people,# of people,,android.widget.TextView,label,,,,,,,wrong,.Calculator,
2,resetBtn,Reset,Reset,,android.widget.Button,clickable,,,,,,,wrong,.Calculator,
2,calculateBtn,Calculate,Calculate,,android.widget.Button,clickable,,,,,,,wrong,.Calculator,
3,calculateBtn,Calculate,Calculate,,android.widget.Button,clickable,,,,,,,correct,.Calculator,
3,drawerLayout,Tip Calculator,Tip Calculator,,android.widget.TextView,label,,,,,,,wrong,.Calculator,
3,drawerLayout,,drawer open,,android.widget.ImageButton,clickable,drawer open,,,,,,wrong,.Calculator,
3,drawerLayout,Test Ad,Test Ad,,android.widget.TextView,label,,,,,,,wrong,.Calculator,
3,drawerLayout,,unispowears,,android.view.View,clickable,unispowears,,,,,,wrong,.Calculator,
3,drawerLayout,,unispowears.com,,android.view.View,clickable,unispowears.com,,,,,,wrong,.Calculator,
3,drawerLayout,,Basketball uniforms,,android.view.View,clickable,Basketball uniforms,,,,,,wrong,.Calculator,
3,drawerLayout,Tip,Bill Tip,,android.widget.TextView,label,,,,,,,wrong,.Calculator,
3,drawerLayout,Total,Total,,android.widget.TextView,label,,,,,,,wrong,.Calculator,
3,totalBillAmountTV,0,totalBillAmountTV Total,,android.widget.TextView,label,,,,,,Total Total,wrong,.Calculator,
3,totalTipTV,0,totalTipTV,,android.widget.TextView,label,,,,,,,wrong,.Calculator,
3,drawerLayout,Each,Each,,android.widget.TextView,label,,,,,,,wrong,.Calculator,
3,perPersonBillTV,0,perPersonBillTV Each,,android.widget.TextView,label,,,,,,Each Each,wrong,.Calculator,
3,perPersonTipTV,0,perPersonTipTV,,android.widget.TextView,label,,,,,,,wrong,.Calculator,
3,billAmountET,56.6,billAmountET Bill,,android.widget.EditText,fillable,,,,,,Bill Bill,wrong,.Calculator,
3,drawerLayout,Bill,Bill,,android.widget.TextView,label,,,,,,,wrong,.Calculator,
3,tipPercentET,15,tipPercentET Tip percent,,android.widget.EditText,fillable,,,,,,Tip percent Tip percent,wrong,.Calculator,
3,drawerLayout,Tip percent,Tip percent,,android.widget.TextView,label,,,,,,,wrong,.Calculator,
3,guestNumberET,4,guestNumberET # of people,,android.widget.EditText,fillable,,,,,,# of people # of people,wrong,.Calculator,
3,drawerLayout,# of people,# of people,,android.widget.TextView,label,,,,,,,wrong,.Calculator,
3,resetBtn,Reset,Reset,,android.widget.Button,clickable,,,,,,,wrong,.Calculator,
