event_index,id,text,semantic_rep,file_name,class,type,content_desc,hint,parent_text,sibling_text,fillable_neighbor,neighbors,label,activity,atm_neighbor
3,etTipAmount,15,etTipAmount,,android.widget.EditText,fillable,,,,,,,wrong,.MainActivity,Tip:
3,null,Bill Total:,Bill Total:,,android.widget.TextView,label,,,,,,,wrong,.MainActivity,
3,null,$,$,,android.widget.TextView,label,,,,,,,wrong,.MainActivity,
3,etBillTotal,56.6,etBillTotal,,android.widget.EditText,fillable,,,,,,,wrong,.MainActivity,
3,null,,,,android.widget.TextView,label,,,,,,,wrong,.MainActivity,
3,tvTipTotal,$ 0.15,Tip Amount: $ 0.15,,android.widget.TextView,label,,,,,,,wrong,.MainActivity,
3,tvTotalWithTip,$ 1.15,Total with Tip: $ 1.15,,android.widget.TextView,label,,,,,,,wrong,.MainActivity,
3,tvPersonPay,$ 1.15,Each Person Pays: $ 1.15,,android.widget.TextView,label,,,,,,,wrong,.MainActivity,
3,btReset,Reset,Reset,,android.widget.Button,clickable,,,,,,,wrong,.MainActivity,
3,null,Test Ad,Test Ad,,android.widget.TextView,label,,,,,,,wrong,.MainActivity,
3,null,,OpenHelsanaFamiliar with our trails?With the Helsana Trails app youcan get more out of every trail.…HelsanaFamiliar with our trails?,,android.view.View,clickable,OpenHelsanaFamiliar with our trails?With the Helsana Trails app youcan get more out of every trail.…HelsanaFamiliar with our trails?,,,,,,wrong,.MainActivity,
