event_index,id,text,semantic_rep,file_name,class,type,content_desc,hint,parent_text,sibling_text,fillable_neighbor,neighbors,label,activity,atm_neighbor
5,grid_cell_tv1,9,grid_cell_tv,,android.widget.TextView,clickable,,,,,,,wrong,.view.MainActivity,
5,grid_cell_tv1,10,grid_cell_tv,,android.widget.TextView,clickable,,,,,,,wrong,.view.MainActivity,
5,grid_cell_tv1,11,grid_cell_tv,,android.widget.TextView,clickable,,,,,,,wrong,.view.MainActivity,
5,grid_cell_tv1,12,grid_cell_tv,,android.widget.TextView,clickable,,,,,,,wrong,.view.MainActivity,
5,grid_cell_tv1,13,grid_cell_tv,,android.widget.TextView,clickable,,,,,,,wrong,.view.MainActivity,
5,grid_cell_tv1,14,grid_cell_tv,,android.widget.TextView,clickable,,,,,,,wrong,.view.MainActivity,
5,grid_cell_tv1,15,grid_cell_tv,,android.widget.TextView,clickable,,,,,,,wrong,.view.MainActivity,
5,grid_cell_tv1,16,grid_cell_tv,,android.widget.TextView,clickable,,,,,,,wrong,.view.MainActivity,
5,grid_cell_tv1,17,grid_cell_tv,,android.widget.TextView,clickable,,,,,,,wrong,.view.MainActivity,
5,grid_cell_tv1,18,grid_cell_tv,,android.widget.TextView,clickable,,,,,,,wrong,.view.MainActivity,
5,grid_cell_tv1,19,grid_cell_tv,,android.widget.TextView,clickable,,,,,,,wrong,.view.MainActivity,
5,grid_cell_tv1,20,grid_cell_tv,,android.widget.TextView,clickable,,,,,,,wrong,.view.MainActivity,
5,grid_cell_tv1,21,grid_cell_tv,,android.widget.TextView,clickable,,,,,,,wrong,.view.MainActivity,
5,grid_cell_tv1,22,grid_cell_tv,,android.widget.TextView,clickable,,,,,,,wrong,.view.MainActivity,
5,grid_cell_tv1,23,grid_cell_tv,,android.widget.TextView,clickable,,,,,,,wrong,.view.MainActivity,
5,grid_cell_tv1,24,grid_cell_tv,,android.widget.TextView,clickable,,,,,,,wrong,.view.MainActivity,
5,grid_cell_tv1,25,grid_cell_tv,,android.widget.TextView,clickable,,,,,,,wrong,.view.MainActivity,
5,grid_cell_tv1,26,grid_cell_tv,,android.widget.TextView,clickable,,,,,,,wrong,.view.MainActivity,
5,grid_cell_tv1,27,grid_cell_tv,,android.widget.TextView,clickable,,,,,,,wrong,.view.MainActivity,
5,grid_cell_tv1,28,grid_cell_tv,,android.widget.TextView,clickable,,,,,,,wrong,.view.MainActivity,
5,grid_cell_tv1,29,grid_cell_tv,,android.widget.TextView,clickable,,,,,,,wrong,.view.MainActivity,
5,grid_cell_tv1,30,grid_cell_tv,,android.widget.TextView,clickable,,,,,,,wrong,.view.MainActivity,
5,grid_cell_tv1,31,grid_cell_tv,,android.widget.TextView,clickable,,,,,,,wrong,.view.MainActivity,
5,grid_cell_tv1,1,grid_cell_tv,,android.widget.TextView,clickable,,,,,,,wrong,.view.MainActivity,
5,grid_cell_tv1,2,grid_cell_tv,,android.widget.TextView,clickable,,,,,,,wrong,.view.MainActivity,
5,budgetLine,Balance on Dec 08:,Balance on Dec 08:,,android.widget.TextView,label,,,,,,,wrong,.view.MainActivity,
5,budgetLineAmount,$0.00,$0.00 Balance on Dec 08:,,android.widget.TextView,label,,,,,,Balance on Dec 08: Balance on Dec 08:,wrong,.view.MainActivity,
5,null,No income or expense yet.,No income or expense yet.,,android.widget.TextView,label,,,,,,,wrong,.view.MainActivity,
5,fab_choices,Add recurring expense/income,Add recurring expense/income,,android.widget.TextView,label,,,,,,,wrong,.view.MainActivity,
5,fab_new_recurring_expense,,fab_new_recurring_expense,,android.widget.ImageButton,clickable,,,,,,,wrong,.view.MainActivity,
5,fab_choices,Add expense/income,Add expense/income,,android.widget.TextView,label,,,,,,,wrong,.view.MainActivity,
5,fab_expand_menu_button,,fab_expand_menu_button,,android.widget.ImageButton,clickable,,,,,,,wrong,.view.MainActivity,
5,fab_choices_background,,fab_choices_background,,android.view.View,clickable,,,,,,,wrong,.view.MainActivity,
6,description_edittext,,description_edittext,,android.widget.EditText,fillable,,,Description,,,,correct,.view.ExpenseEditActivity,
6,null,Add expense,Add expense,,android.widget.TextView,label,,,,,,,wrong,.view.ExpenseEditActivity,
6,null,,Navigate up,,android.widget.ImageButton,clickable,Navigate up,,,,,,wrong,.view.ExpenseEditActivity,
6,amount_edittext,,amount_edittext,,android.widget.EditText,fillable,,,Amount ( $ ),,,,wrong,.view.ExpenseEditActivity,Type
6,save_expense_fab,,ic_save_white_24dp save_expense_fab,ic_save_white_24dp,android.widget.ImageButton,clickable,,,,,,,wrong,.view.ExpenseEditActivity,
6,null,Type,Type,,android.widget.TextView,label,,,,,,,wrong,.view.ExpenseEditActivity,
6,null,Date,Date,,android.widget.TextView,label,,,,,,,wrong,.view.ExpenseEditActivity,
6,expense_type_tv,Expense,Expense,,android.widget.TextView,label,,,,,,,wrong,.view.ExpenseEditActivity,
6,date_button,Dec 08 2020,Dec 08 2020,,android.widget.Button,clickable,,,,,,,wrong,.view.ExpenseEditActivity,
6,expense_type_switch,OFF,OFF,,android.widget.Switch,clickable,,,,,,,wrong,.view.ExpenseEditActivity,
7,amount_edittext,,amount_edittext,,android.widget.EditText,fillable,,,Amount ( $ ),,,,correct,.view.ExpenseEditActivity,Type
7,null,Add expense,Add expense,,android.widget.TextView,label,,,,,,,wrong,.view.ExpenseEditActivity,
7,null,,Navigate up,,android.widget.ImageButton,clickable,Navigate up,,,,,,wrong,.view.ExpenseEditActivity,
7,description_edittext,Entertainment,description_edittext,,android.widget.EditText,fillable,,,Description,,,,wrong,.view.ExpenseEditActivity,
7,save_expense_fab,,ic_save_white_24dp save_expense_fab,ic_save_white_24dp,android.widget.ImageButton,clickable,,,,,,,wrong,.view.ExpenseEditActivity,
7,null,Type,Type,,android.widget.TextView,label,,,,,,,wrong,.view.ExpenseEditActivity,
7,null,Date,Date,,android.widget.TextView,label,,,,,,,wrong,.view.ExpenseEditActivity,
7,expense_type_tv,Expense,Expense,,android.widget.TextView,label,,,,,,,wrong,.view.ExpenseEditActivity,
7,date_button,Dec 08 2020,Dec 08 2020,,android.widget.Button,clickable,,,,,,,wrong,.view.ExpenseEditActivity,
7,expense_type_switch,OFF,OFF,,android.widget.Switch,clickable,,,,,,,wrong,.view.ExpenseEditActivity,
8,save_expense_fab,,ic_save_white_24dp save_expense_fab,ic_save_white_24dp,android.widget.ImageButton,clickable,,,,,,,correct,.view.ExpenseEditActivity,
8,null,Add expense,Add expense,,android.widget.TextView,label,,,,,,,wrong,.view.ExpenseEditActivity,
8,null,,Navigate up,,android.widget.ImageButton,clickable,Navigate up,,,,,,wrong,.view.ExpenseEditActivity,
8,description_edittext,Entertainment,description_edittext,,android.widget.EditText,fillable,,,Description,,,,wrong,.view.ExpenseEditActivity,
8,amount_edittext,45,amount_edittext,,android.widget.EditText,fillable,,,Amount ( $ ),,,,wrong,.view.ExpenseEditActivity,
8,null,Type,Type,,android.widget.TextView,label,,,,,,,wrong,.view.ExpenseEditActivity,
8,null,Date,Date,,android.widget.TextView,label,,,,,,,wrong,.view.ExpenseEditActivity,
8,expense_type_tv,Expense,Expense,,android.widget.TextView,label,,,,,,,wrong,.view.ExpenseEditActivity,
8,date_button,Dec 08 2020,Dec 08 2020,,android.widget.Button,clickable,,,,,,,wrong,.view.ExpenseEditActivity,
8,expense_type_switch,OFF,OFF,,android.widget.Switch,clickable,,,,,,,wrong,.view.ExpenseEditActivity,
