src_app,target_app,src_event_index,target_label,src_class,target_class,src_type,target_type,target_event_index,src_text,src_id,src_content_desc,src_hint,src_parent_text,src_sibling_text,src_activity,src_atm_neighbor,src_file_name,target_text,target_id,target_content_desc,target_hint,target_parent_text,target_sibling_text,target_activity,target_atm_neighbor,target_file_name,glove
Expense2,Expense2-Expense3,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,,date picker,,,,,expense activity,,,,daily amount,,,,daily amount,main activity,,,1.6059550046920776
Expense2,Expense2-Expense3,3.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,0.0,,date picker,,,,,expense activity,,,,image button,,,,,main activity,,minusbutton,1.2922021448612213
Expense2,Expense2-Expense3,3.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,1.0,,date picker,,,,,expense activity,,,amount,input amount,,,,,input activity,,,1.6059550046920776
Expense2,Expense2-Expense3,3.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,1.0,,date picker,,,,,expense activity,,,,,navigate,,,,input activity,,,1.3960570096969604
Expense2,Expense2-Expense3,3.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,1.0,,date picker,,,,,expense activity,,,note optional,input note,,,,amount,input activity,,,1.6059550046920776
Expense2,Expense2-Expense3,3.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,1.0,,date picker,,,,,expense activity,,,do,do,,,,note optional,input activity,,,1.5439038276672363
Expense2,Expense2-Expense3,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,2.0,,date picker,,,,,expense activity,,,test ad,,,,,,input activity,,,1.3364984691143036
Expense2,Expense2-Expense3,3.0,wrong,android.widget.Button,android.view.View,clickable,clickable,2.0,,date picker,,,,,expense activity,,,,,detail fid dcom tech news,,,,input activity,,,1.5361583232879639
Expense2,Expense2-Expense3,3.0,wrong,android.widget.Button,android.view.View,clickable,clickable,2.0,,date picker,,,,,expense activity,,,,,tech news,,,,input activity,,,1.3257871568202972
Expense2,Expense2-Expense3,3.0,wrong,android.widget.Button,android.view.View,clickable,clickable,2.0,,date picker,,,,,expense activity,,,,,follow late tech news,,,,input activity,,,1.3530309796333313
Expense2,Expense2-Expense3,3.0,wrong,android.widget.Button,android.view.View,clickable,clickable,2.0,,date picker,,,,,expense activity,,,,,new application specially design forthose interested technology news,,,,input activity,,,1.359682857990265
Expense2,Expense2-Expense3,3.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,3.0,,date picker,,,,,expense activity,,,,input note,,,,amount,input activity,,,1.6059550046920776
Expense4,Expense4-Expense2,0.0,correct,android.widget.Button,android.widget.ImageButton,clickable,clickable,0.0,add income,btn add income,,,,,activity record main,,,,fab,,,,,main activity,,ic add,1.9999999403953552
Expense4,Expense4-Expense2,0.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,add income,btn add income,,,,,activity record main,,,expense,,,,,,main activity,,,2.8068960905075073
Expense4,Expense4-Expense2,0.0,wrong,android.widget.Button,android.widget.ImageView,clickable,clickable,0.0,add income,btn add income,,,,,activity record main,,,,,option,,,,main activity,,,2.900221884250641
Expense4,Expense4-Expense2,0.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,add income,btn add income,,,,,activity record main,,,total month expense,total month description,,,,,main activity,,,4.007504820823669
Expense4,Expense4-Expense2,0.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,0.0,add income,btn add income,,,,,activity record main,,,,total month,,,,,main activity,,,1.9999999403953552
Expense4,Expense4-Expense2,0.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,1.0,add income,btn add income,,,,,activity record main,,,,expense value,,,,,expense activity,money,,1.8068960905075073
Expense4,Expense4-Expense2,0.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,1.0,add income,btn add income,,,,,activity record main,,,expense,,,,,,expense activity,,,2.309477388858795
Expense4,Expense4-Expense2,0.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,1.0,add income,btn add income,,,,,activity record main,,,,,navigate,,,,expense activity,,,2.486661672592163
Expense4,Expense4-Expense2,0.0,wrong,android.widget.Button,android.widget.ImageView,clickable,label,1.0,add income,btn add income,,,,,activity record main,,,,,money,,,,expense activity,,,2.3429375886917114
Expense4,Expense4-Expense2,0.0,wrong,android.widget.Button,android.widget.ImageView,clickable,label,1.0,add income,btn add income,,,,,activity record main,,,,,description,,,,expense activity,,,2.5022547841072083
Expense4,Expense4-Expense2,0.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,1.0,add income,btn add income,,,,,activity record main,,,add description,expense description,,,,,expense activity,,,3.5022547841072083
Expense4,Expense4-Expense2,0.0,wrong,android.widget.Button,android.widget.ImageView,clickable,label,1.0,add income,btn add income,,,,,activity record main,,,,,date,,,,expense activity,,,2.488574981689453
Expense4,Expense4-Expense2,0.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,1.0,add income,btn add income,,,,,activity record main,,,,date picker,,,,,expense activity,,,1.8068960905075073
Expense4,Expense4-Expense2,0.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,1.0,add income,btn add income,,,,,activity record main,,,food,,,,,,expense activity,,,2.3720675110816956
Expense4,Expense4-Expense2,0.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,1.0,add income,btn add income,,,,,activity record main,,,save,save expense,,,,,expense activity,,,2.6945499181747437
Expense4,Expense4-Expense2,0.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,3.0,add income,btn add income,,,,,activity record main,,,gra,expense description,,,,,expense activity,,,1.595054566860199
Expense4,Expense4-Expense2,2.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,1.0,,et price,,,price,,activity record add,date,,,expense value,,,,,expense activity,money,,1.502581238746643
Expense4,Expense4-Expense2,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,,et price,,,price,,activity record add,date,,,fab,,,,,main activity,,ic add,1.7111654877662659
Expense4,Expense4-Expense2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,,et price,,,price,,activity record add,date,,expense,,,,,,main activity,,,2.2137467861175537
Expense4,Expense4-Expense2,2.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,0.0,,et price,,,price,,activity record add,date,,,,option,,,,main activity,,,2.4462822675704956
Expense4,Expense4-Expense2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,,et price,,,price,,activity record add,date,,total month expense,total month description,,,,,main activity,,,2.895620048046112
Expense4,Expense4-Expense2,2.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0.0,,et price,,,price,,activity record add,date,,,total month,,,,,main activity,,,1.7111654877662659
Expense4,Expense4-Expense2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1.0,,et price,,,price,,activity record add,date,,expense,,,,,,expense activity,,,1.9792132377624512
Expense4,Expense4-Expense2,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,,et price,,,price,,activity record add,date,,,,navigate,,,,expense activity,,,2.150595486164093
Expense4,Expense4-Expense2,2.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,label,1.0,,et price,,,price,,activity record add,date,,,,money,,,,expense activity,,,2.166456162929535
Expense4,Expense4-Expense2,2.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,label,1.0,,et price,,,price,,activity record add,date,,,,description,,,,expense activity,,,2.1874388456344604
Expense4,Expense4-Expense2,2.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,1.0,,et price,,,price,,activity record add,date,,add description,expense description,,,,,expense activity,,,3.023096978664398
Expense4,Expense4-Expense2,2.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,label,1.0,,et price,,,price,,activity record add,date,,,,date,,,,expense activity,,,2.184260129928589
Expense4,Expense4-Expense2,2.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,1.0,,et price,,,price,,activity record add,date,,,date picker,,,,,expense activity,,,1.502581238746643
Expense4,Expense4-Expense2,2.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,1.0,,et price,,,price,,activity record add,date,,save,save expense,,,,,expense activity,,,2.3902350664138794
Expense4,Expense4-Expense2,4.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,2.0,,et title,,,title,,activity record add,,,add description,expense description,,,,,expense activity,,,3.0969122648239136
Expense4,Expense4-Expense2,4.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,,et title,,,title,,activity record add,,,,fab,,,,,main activity,,ic add,1.7111654877662659
Expense4,Expense4-Expense2,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,,et title,,,title,,activity record add,,,expense,,,,,,main activity,,,2.2137467861175537
Expense4,Expense4-Expense2,4.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,0.0,,et title,,,title,,activity record add,,,,,option,,,,main activity,,,2.4462822675704956
Expense4,Expense4-Expense2,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,,et title,,,title,,activity record add,,,total month expense,total month description,,,,,main activity,,,2.793360710144043
Expense4,Expense4-Expense2,4.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0.0,,et title,,,title,,activity record add,,,,total month,,,,,main activity,,,1.7111654877662659
Expense4,Expense4-Expense2,4.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,1.0,,et title,,,title,,activity record add,,,,expense value,,,,,expense activity,money,,1.502581238746643
Expense4,Expense4-Expense2,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1.0,,et title,,,title,,activity record add,,,expense,,,,,,expense activity,,,1.9646804928779602
Expense4,Expense4-Expense2,4.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,,et title,,,title,,activity record add,,,,,navigate,,,,expense activity,,,2.150595486164093
Expense4,Expense4-Expense2,4.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,label,1.0,,et title,,,title,,activity record add,,,,,money,,,,expense activity,,,2.038622736930847
Expense4,Expense4-Expense2,4.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,label,1.0,,et title,,,title,,activity record add,,,,,description,,,,expense activity,,,2.1874388456344604
Expense4,Expense4-Expense2,4.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,label,1.0,,et title,,,title,,activity record add,,,,,date,,,,expense activity,,,2.184260129928589
Expense4,Expense4-Expense2,4.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,1.0,,et title,,,title,,activity record add,,,,date picker,,,,,expense activity,,,1.502581238746643
Expense4,Expense4-Expense2,4.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,1.0,,et title,,,title,,activity record add,,,save,save expense,,,,,expense activity,,,2.3902350664138794
Expense4,Expense4-Expense2,6.0,correct,android.widget.TextView,android.widget.Button,clickable,clickable,3.0,,action do,add,,,,activity record add,,,save,save expense,,,,,expense activity,,,2.3902350664138794
Expense4,Expense4-Expense2,6.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,0.0,,action do,add,,,,activity record add,,,,fab,,,,,main activity,,ic add,1.7111654877662659
Expense4,Expense4-Expense2,6.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0.0,,action do,add,,,,activity record add,,,expense,,,,,,main activity,,,2.2137467861175537
Expense4,Expense4-Expense2,6.0,wrong,android.widget.TextView,android.widget.ImageView,clickable,clickable,0.0,,action do,add,,,,activity record add,,,,,option,,,,main activity,,,2.6113874316215515
Expense4,Expense4-Expense2,6.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0.0,,action do,add,,,,activity record add,,,total month expense,total month description,,,,,main activity,,,2.911774218082428
Expense4,Expense4-Expense2,6.0,wrong,android.widget.TextView,android.widget.Button,clickable,clickable,0.0,,action do,add,,,,activity record add,,,,total month,,,,,main activity,,,1.7111654877662659
Expense4,Expense4-Expense2,6.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,1.0,,action do,add,,,,activity record add,,,,expense value,,,,,expense activity,money,,1.502581238746643
Expense4,Expense4-Expense2,6.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,1.0,,action do,add,,,,activity record add,,,expense,,,,,,expense activity,,,1.9646804928779602
Expense4,Expense4-Expense2,6.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,1.0,,action do,add,,,,activity record add,,,,,navigate,,,,expense activity,,,2.150595486164093
Expense4,Expense4-Expense2,6.0,wrong,android.widget.TextView,android.widget.ImageView,clickable,label,1.0,,action do,add,,,,activity record add,,,,,money,,,,expense activity,,,2.038622736930847
Expense4,Expense4-Expense2,6.0,wrong,android.widget.TextView,android.widget.ImageView,clickable,label,1.0,,action do,add,,,,activity record add,,,,,description,,,,expense activity,,,2.1874388456344604
Expense4,Expense4-Expense2,6.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,1.0,,action do,add,,,,activity record add,,,add description,expense description,,,,,expense activity,,,3.1874388456344604
Expense4,Expense4-Expense2,6.0,wrong,android.widget.TextView,android.widget.ImageView,clickable,label,1.0,,action do,add,,,,activity record add,,,,,date,,,,expense activity,,,2.184260129928589
Expense4,Expense4-Expense2,6.0,wrong,android.widget.TextView,android.widget.Button,clickable,clickable,1.0,,action do,add,,,,activity record add,,,,date picker,,,,,expense activity,,,1.502581238746643
Expense4,Expense4-Expense2,6.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1.0,,action do,add,,,,activity record add,,,food,,,,,,expense activity,,,2.0570263266563416
Expense4,Expense4-Expense2,6.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,3.0,,action do,add,,,,activity record add,,,gra,expense description,,,,,expense activity,,,1.2414269745349884
Expense2,Expense2-Expense4,0.0,correct,android.widget.ImageButton,android.widget.Button,clickable,clickable,0.0,,fab,,,,,main activity,,ic add,add expense,btn add expense,,,,,activity record main,,,1.9999999403953552
Expense2,Expense2-Expense4,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0.0,,fab,,,,,main activity,,ic add,record,drawer layout,,,,,activity record main,,,1.9999999403953552
Expense2,Expense2-Expense4,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0.0,,fab,,,,,main activity,,ic add,week,,,,,,activity record main,,,1.9999999403953552
Expense2,Expense2-Expense4,0.0,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,0.0,,fab,,,,,main activity,,ic add,,drawer layout,open navigation drawer,,,,activity record main,,,1.9999999403953552
Expense2,Expense2-Expense4,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0.0,,fab,,,,,main activity,,ic add,short summary,list view,,,,,activity record main,,,1.9999999403953552
Expense2,Expense2-Expense4,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0.0,,fab,,,,,main activity,,ic add,oct,tv period,,,,short summary,activity record main,,,1.9999999403953552
Expense2,Expense2-Expense4,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0.0,,fab,,,,,main activity,,ic add,total income,list view,,,,oct,activity record main,,,1.9999999403953552
Expense2,Expense2-Expense4,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0.0,,fab,,,,,main activity,,ic add,non,tv total income,,,,total income,activity record main,,,1.9999999403953552
Expense2,Expense2-Expense4,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0.0,,fab,,,,,main activity,,ic add,total expense,list view,,,,non,activity record main,,,1.9999999403953552
Expense2,Expense2-Expense4,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0.0,,fab,,,,,main activity,,ic add,non,tv total expense,,,,total expense,activity record main,,,1.9999999403953552
Expense2,Expense2-Expense4,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0.0,,fab,,,,,main activity,,ic add,non,tv total,,,,non,activity record main,,,1.9999999403953552
Expense2,Expense2-Expense4,0.0,wrong,android.widget.ImageButton,android.widget.Button,clickable,clickable,0.0,,fab,,,,,main activity,,ic add,add income,btn add income,,,,,activity record main,,,1.9999999403953552
Expense2,Expense2-Expense4,0.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,1.0,,fab,,,,,main activity,,ic add,,et price,,,price,,activity record add,date,,1.7111654877662659
Expense2,Expense2-Expense4,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,1.0,,fab,,,,,main activity,,ic add,add expense,,,,,,activity record add,,,1.7111654877662659
Expense2,Expense2-Expense4,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,1.0,,fab,,,,,main activity,,ic add,,action do,add,,,,activity record add,,,1.7111654877662659
