src_app,target_app,src_event_index,target_label,src_class,target_class,src_type,target_type,target_event_index,src_text,src_id,src_content_desc,src_hint,src_parent_text,src_sibling_text,src_activity,target_text,target_id,target_content_desc,target_hint,target_parent_text,target_sibling_text,target_activity,wm
Expense2,Expense2-Expense3,1.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,,expense value,,,,,expense activity,,,navigate,,,,input activity,0.2601075180717276
Expense2,Expense2-Expense3,1.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,1.0,,expense value,,,,,expense activity,note optional,input note,,,,amount,input activity,0.2579879302716964
Expense2,Expense2-Expense3,1.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,1.0,,expense value,,,,,expense activity,do,do,,,,note optional,input activity,0.260998423634828
Expense2,Expense2-Expense3,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2.0,,expense value,,,,,expense activity,test ad,,,,,,input activity,0.2539409798806269
Expense2,Expense2-Expense3,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,2.0,,expense value,,,,,expense activity,,,detail fid dcom tech news,,,,input activity,0.2278263707603434
Expense2,Expense2-Expense3,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,2.0,,expense value,,,,,expense activity,,,tech news,,,,input activity,0.23442542971870384
Expense2,Expense2-Expense3,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,2.0,,expense value,,,,,expense activity,,,follow late tech news,,,,input activity,0.22188280499091964
Expense2,Expense2-Expense3,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,2.0,,expense value,,,,,expense activity,,,new application specially design forthose interested technology news,,,,input activity,0.22375609518375558
Expense2,Expense2-Expense3,1.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,3.0,,expense value,,,,,expense activity,do,do,,,,,input activity,0.27832396765636586
Expense2,Expense2-Expense3,2.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,2.0,add description,expense description,,,,,expense activity,note optional,input note,,,,amount,input activity,0.2782696538571109
Expense2,Expense2-Expense3,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,add description,expense description,,,,,expense activity,,image button,,,,,main activity,0.2719851782435559
Expense2,Expense2-Expense3,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,add description,expense description,,,,,expense activity,,,open navigation drawer,,,,main activity,0.26190915245668556
Expense2,Expense2-Expense3,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,add description,expense description,,,,,expense activity,today budget,view,,,,,main activity,0.30721983788967805
Expense2,Expense2-Expense3,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,add description,expense description,,,,,expense activity,,current money,,,,today budget,main activity,0.2795661014835379
Expense2,Expense2-Expense3,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,add description,expense description,,,,,expense activity,,daily amount,,,,daily amount,main activity,0.26503109162094823
Expense2,Expense2-Expense3,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,add description,expense description,,,,,expense activity,,image button,,,,,main activity,0.2719851782435559
Expense2,Expense2-Expense3,2.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,1.0,add description,expense description,,,,,expense activity,amount,input amount,,,,,input activity,0.27610598018206745
Expense2,Expense2-Expense3,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,add description,expense description,,,,,expense activity,,,navigate,,,,input activity,0.27509364689020643
Expense2,Expense2-Expense3,2.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,1.0,add description,expense description,,,,,expense activity,do,do,,,,note optional,input activity,0.28201823448147145
Expense2,Expense2-Expense3,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2.0,add description,expense description,,,,,expense activity,test ad,,,,,,input activity,0.2678092312590376
Expense2,Expense2-Expense3,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,2.0,add description,expense description,,,,,expense activity,,,detail fid dcom tech news,,,,input activity,0.24852227237786223
Expense2,Expense2-Expense3,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,2.0,add description,expense description,,,,,expense activity,,,tech news,,,,input activity,0.24243751191041912
Expense2,Expense2-Expense3,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,2.0,add description,expense description,,,,,expense activity,,,follow late tech news,,,,input activity,0.2422668698527545
Expense2,Expense2-Expense3,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,2.0,add description,expense description,,,,,expense activity,,,new application specially design forthose interested technology news,,,,input activity,0.24215965444583157
Expense2,Expense2-Expense3,2.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,3.0,add description,expense description,,,,,expense activity,do,do,,,,,input activity,0.2898200694220246
Expense2,Expense2-Expense3,3.0,correct,android.widget.Button,android.widget.Button,clickable,clickable,3.0,,date picker,,,,,expense activity,do,do,,,,,input activity,0.2735763896320695
Expense2,Expense2-Expense3,3.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,0.0,,date picker,,,,,expense activity,,image button,,,,,main activity,0.25306150248066
Expense2,Expense2-Expense3,3.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,0.0,,date picker,,,,,expense activity,,,open navigation drawer,,,,main activity,0.24935442392733795
Expense2,Expense2-Expense3,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,,date picker,,,,,expense activity,today budget,view,,,,,main activity,0.2858638272659685
Expense2,Expense2-Expense3,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,,date picker,,,,,expense activity,,current money,,,,today budget,main activity,0.26513058253909233
Expense2,Expense2-Expense3,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,,date picker,,,,,expense activity,daily amount,view,,,,,main activity,0.26069615412325176
Expense2,Expense2-Expense3,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,,date picker,,,,,expense activity,,daily amount,,,,daily amount,main activity,0.2473881213702862
Expense2,Expense2-Expense3,3.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,0.0,,date picker,,,,,expense activity,,image button,,,,,main activity,0.25306150248066
Expense2,Expense2-Expense3,3.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,1.0,,date picker,,,,,expense activity,amount,input amount,,,,,input activity,0.2658367525741132
Expense2,Expense2-Expense3,3.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,1.0,,date picker,,,,,expense activity,,,navigate,,,,input activity,0.2613342562546947
Expense2,Expense2-Expense3,3.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,1.0,,date picker,,,,,expense activity,note optional,input note,,,,amount,input activity,0.25691971546289827
Expense2,Expense2-Expense3,3.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,1.0,,date picker,,,,,expense activity,do,do,,,,note optional,input activity,0.25990519209545826
Expense2,Expense2-Expense3,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,2.0,,date picker,,,,,expense activity,test ad,,,,,,input activity,0.25212231057395584
Expense2,Expense2-Expense3,3.0,wrong,android.widget.Button,android.view.View,clickable,clickable,2.0,,date picker,,,,,expense activity,,,detail fid dcom tech news,,,,input activity,0.23748972457460737
Expense2,Expense2-Expense3,3.0,wrong,android.widget.Button,android.view.View,clickable,clickable,2.0,,date picker,,,,,expense activity,,,tech news,,,,input activity,0.2479544177139224
Expense2,Expense2-Expense3,3.0,wrong,android.widget.Button,android.view.View,clickable,clickable,2.0,,date picker,,,,,expense activity,,,follow late tech news,,,,input activity,0.23833145375380582
Expense2,Expense2-Expense3,3.0,wrong,android.widget.Button,android.view.View,clickable,clickable,2.0,,date picker,,,,,expense activity,,,new application specially design forthose interested technology news,,,,input activity,0.2317719075327789
Expense2,Expense2-Expense3,3.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,3.0,,date picker,,,,,expense activity,,input note,,,,amount,input activity,0.25216109619087784
Expense4,Expense4-Expense2,0.0,correct,android.widget.Button,android.widget.ImageButton,clickable,clickable,0.0,add income,btn add income,,,,,activity record main,,fab,,,,,main activity,0.3188527143122226
Expense4,Expense4-Expense2,0.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,add income,btn add income,,,,,activity record main,expense,,,,,,main activity,0.3690432049514111
Expense4,Expense4-Expense2,0.0,wrong,android.widget.Button,android.widget.ImageView,clickable,clickable,0.0,add income,btn add income,,,,,activity record main,,,option,,,,main activity,0.34760054161435017
Expense4,Expense4-Expense2,0.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,add income,btn add income,,,,,activity record main,total month expense,total month description,,,,,main activity,0.3696655345829709
Expense4,Expense4-Expense2,0.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,0.0,add income,btn add income,,,,,activity record main,,total month,,,,,main activity,0.3413811815785352
Expense4,Expense4-Expense2,0.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,1.0,add income,btn add income,,,,,activity record main,,expense value,,,,,expense activity,0.284314812018386
Expense4,Expense4-Expense2,0.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,1.0,add income,btn add income,,,,,activity record main,expense,,,,,,expense activity,0.27538488180198434
Expense4,Expense4-Expense2,0.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,1.0,add income,btn add income,,,,,activity record main,,,navigate,,,,expense activity,0.29184212740922993
Expense4,Expense4-Expense2,0.0,wrong,android.widget.Button,android.widget.ImageView,clickable,label,1.0,add income,btn add income,,,,,activity record main,,,money,,,,expense activity,0.2768992144674875
Expense4,Expense4-Expense2,0.0,wrong,android.widget.Button,android.widget.ImageView,clickable,label,1.0,add income,btn add income,,,,,activity record main,,,description,,,,expense activity,0.3028797018525691
Expense4,Expense4-Expense2,0.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,1.0,add income,btn add income,,,,,activity record main,add description,expense description,,,,,expense activity,0.37786908556720394
Expense4,Expense4-Expense2,0.0,wrong,android.widget.Button,android.widget.ImageView,clickable,label,1.0,add income,btn add income,,,,,activity record main,,,date,,,,expense activity,0.2936981161809047
Expense4,Expense4-Expense2,0.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,1.0,add income,btn add income,,,,,activity record main,,date picker,,,,,expense activity,0.2829896786659137
Expense4,Expense4-Expense2,0.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,1.0,add income,btn add income,,,,,activity record main,food,,,,,,expense activity,0.28275510686292216
Expense4,Expense4-Expense2,0.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,1.0,add income,btn add income,,,,,activity record main,save,save expense,,,,,expense activity,0.3086484289454485
Expense4,Expense4-Expense2,0.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,3.0,add income,btn add income,,,,,activity record main,gra,expense description,,,,,expense activity,0.2931575237052593
Expense4,Expense4-Expense2,2.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,1.0,,et price,,,price,,activity record add,,expense value,,,,,expense activity,0.2507898432266158
Expense4,Expense4-Expense2,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,,et price,,,price,,activity record add,,fab,,,,,main activity,0.25095123557765364
Expense4,Expense4-Expense2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,,et price,,,price,,activity record add,expense,,,,,,main activity,0.2515782573033334
Expense4,Expense4-Expense2,2.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,0.0,,et price,,,price,,activity record add,,,option,,,,main activity,0.26762282963893086
Expense4,Expense4-Expense2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,,et price,,,price,,activity record add,total month expense,total month description,,,,,main activity,0.25561647379780206
Expense4,Expense4-Expense2,2.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0.0,,et price,,,price,,activity record add,,total month,,,,,main activity,0.2619672607466359
Expense4,Expense4-Expense2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1.0,,et price,,,price,,activity record add,expense,,,,,,expense activity,0.23947321762847704
Expense4,Expense4-Expense2,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,,et price,,,price,,activity record add,,,navigate,,,,expense activity,0.24249861207991633
Expense4,Expense4-Expense2,2.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,label,1.0,,et price,,,price,,activity record add,,,money,,,,expense activity,0.24691657778010184
Expense4,Expense4-Expense2,2.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,label,1.0,,et price,,,price,,activity record add,,,description,,,,expense activity,0.2532797005862428
Expense4,Expense4-Expense2,2.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,1.0,,et price,,,price,,activity record add,add description,expense description,,,,,expense activity,0.2911199610285464
Expense4,Expense4-Expense2,2.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,label,1.0,,et price,,,price,,activity record add,,,date,,,,expense activity,0.25324961772689986
Expense4,Expense4-Expense2,2.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,1.0,,et price,,,price,,activity record add,,date picker,,,,,expense activity,0.24546052196937948
Expense4,Expense4-Expense2,2.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,1.0,,et price,,,price,,activity record add,save,save expense,,,,,expense activity,0.2617074960386791
Expense4,Expense4-Expense2,4.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,2.0,,et title,,,title,,activity record add,add description,expense description,,,,,expense activity,0.30839798461208223
Expense4,Expense4-Expense2,4.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,,et title,,,title,,activity record add,,fab,,,,,main activity,0.26253016188265543
Expense4,Expense4-Expense2,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,,et title,,,title,,activity record add,expense,,,,,,main activity,0.25101236726999404
Expense4,Expense4-Expense2,4.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,0.0,,et title,,,title,,activity record add,,,option,,,,main activity,0.2709045183898078
Expense4,Expense4-Expense2,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,,et title,,,title,,activity record add,total month expense,total month description,,,,,main activity,0.25913253450717044
Expense4,Expense4-Expense2,4.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0.0,,et title,,,title,,activity record add,,total month,,,,,main activity,0.26616053004478735
Expense4,Expense4-Expense2,4.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,1.0,,et title,,,title,,activity record add,,expense value,,,,,expense activity,0.24059969465558612
Expense4,Expense4-Expense2,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1.0,,et title,,,title,,activity record add,expense,,,,,,expense activity,0.23259443927417228
Expense4,Expense4-Expense2,4.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,,et title,,,title,,activity record add,,,navigate,,,,expense activity,0.23963898243811949
Expense4,Expense4-Expense2,4.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,label,1.0,,et title,,,title,,activity record add,,,money,,,,expense activity,0.2365497232769389
Expense4,Expense4-Expense2,4.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,label,1.0,,et title,,,title,,activity record add,,,description,,,,expense activity,0.2640792503613203
Expense4,Expense4-Expense2,4.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,label,1.0,,et title,,,title,,activity record add,,,date,,,,expense activity,0.2518483383362556
Expense4,Expense4-Expense2,4.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,1.0,,et title,,,title,,activity record add,,date picker,,,,,expense activity,0.2458492637756427
Expense4,Expense4-Expense2,4.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,1.0,,et title,,,title,,activity record add,save,save expense,,,,,expense activity,0.25482579950396483
Expense4,Expense4-Expense2,6.0,correct,android.widget.TextView,android.widget.Button,clickable,clickable,3.0,,action do,add,,,,activity record add,save,save expense,,,,,expense activity,0.28452193760149763
Expense4,Expense4-Expense2,6.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,0.0,,action do,add,,,,activity record add,,fab,,,,,main activity,0.2747908589582726
Expense4,Expense4-Expense2,6.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0.0,,action do,add,,,,activity record add,expense,,,,,,main activity,0.2667997668743558
Expense4,Expense4-Expense2,6.0,wrong,android.widget.TextView,android.widget.ImageView,clickable,clickable,0.0,,action do,add,,,,activity record add,,,option,,,,main activity,0.29570152605016214
Expense4,Expense4-Expense2,6.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0.0,,action do,add,,,,activity record add,total month expense,total month description,,,,,main activity,0.2695120599166199
Expense4,Expense4-Expense2,6.0,wrong,android.widget.TextView,android.widget.Button,clickable,clickable,0.0,,action do,add,,,,activity record add,,total month,,,,,main activity,0.27700461133647253
Expense4,Expense4-Expense2,6.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,1.0,,action do,add,,,,activity record add,,expense value,,,,,expense activity,0.25671843512475184
Expense4,Expense4-Expense2,6.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,1.0,,action do,add,,,,activity record add,expense,,,,,,expense activity,0.2505684558053055
Expense4,Expense4-Expense2,6.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,1.0,,action do,add,,,,activity record add,,,navigate,,,,expense activity,0.2601166922337481
Expense4,Expense4-Expense2,6.0,wrong,android.widget.TextView,android.widget.ImageView,clickable,label,1.0,,action do,add,,,,activity record add,,,money,,,,expense activity,0.25499807648592393
Expense4,Expense4-Expense2,6.0,wrong,android.widget.TextView,android.widget.ImageView,clickable,label,1.0,,action do,add,,,,activity record add,,,description,,,,expense activity,0.26864838570372634
Expense4,Expense4-Expense2,6.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,1.0,,action do,add,,,,activity record add,add description,expense description,,,,,expense activity,0.34043060437331796
Expense4,Expense4-Expense2,6.0,wrong,android.widget.TextView,android.widget.ImageView,clickable,label,1.0,,action do,add,,,,activity record add,,,date,,,,expense activity,0.26479084426004973
Expense4,Expense4-Expense2,6.0,wrong,android.widget.TextView,android.widget.Button,clickable,clickable,1.0,,action do,add,,,,activity record add,,date picker,,,,,expense activity,0.2584179699930094
Expense4,Expense4-Expense2,6.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1.0,,action do,add,,,,activity record add,food,,,,,,expense activity,0.2566974020549345
Expense4,Expense4-Expense2,6.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,3.0,,action do,add,,,,activity record add,gra,expense description,,,,,expense activity,0.25744279688945443
Expense2,Expense2-Expense4,0.0,correct,android.widget.ImageButton,android.widget.Button,clickable,clickable,0.0,,fab,,,,,main activity,add expense,btn add expense,,,,,activity record main,0.3179712040278128
Expense2,Expense2-Expense4,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0.0,,fab,,,,,main activity,record,drawer layout,,,,,activity record main,0.35924205161731404
Expense2,Expense2-Expense4,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0.0,,fab,,,,,main activity,week,,,,,,activity record main,0.3593718056664566
Expense2,Expense2-Expense4,0.0,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,0.0,,fab,,,,,main activity,,drawer layout,open navigation drawer,,,,activity record main,0.27909748301790593
Expense2,Expense2-Expense4,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0.0,,fab,,,,,main activity,short summary,list view,,,,,activity record main,0.33442324547667635
Expense2,Expense2-Expense4,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0.0,,fab,,,,,main activity,oct,tv period,,,,short summary,activity record main,0.30694674372279096
Expense2,Expense2-Expense4,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0.0,,fab,,,,,main activity,total income,list view,,,,oct,activity record main,0.29908425486960183
Expense2,Expense2-Expense4,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0.0,,fab,,,,,main activity,non,tv total income,,,,total income,activity record main,0.3017530406482884
Expense2,Expense2-Expense4,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0.0,,fab,,,,,main activity,total expense,list view,,,,non,activity record main,0.3012358764698622
Expense2,Expense2-Expense4,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0.0,,fab,,,,,main activity,non,tv total expense,,,,total expense,activity record main,0.3012358764698622
Expense2,Expense2-Expense4,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0.0,,fab,,,,,main activity,non,tv total,,,,non,activity record main,0.3178615138144952
Expense2,Expense2-Expense4,0.0,wrong,android.widget.ImageButton,android.widget.Button,clickable,clickable,0.0,,fab,,,,,main activity,add income,btn add income,,,,,activity record main,0.3188527143122226
Expense2,Expense2-Expense4,0.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,1.0,,fab,,,,,main activity,,et price,,,price,,activity record add,0.25095123557765364
Expense2,Expense2-Expense4,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,1.0,,fab,,,,,main activity,add expense,,,,,,activity record add,0.26608495668381943
Expense2,Expense2-Expense4,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,1.0,,fab,,,,,main activity,,action do,add,,,,activity record add,0.2747908589582726
Expense2,Expense2-Expense4,0.0,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,1.0,,fab,,,,,main activity,,,navigate,,,,activity record add,0.28490802750560584
Expense2,Expense2-Expense4,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,1.0,,fab,,,,,main activity,date,,,,,,activity record add,0.284200682958464
Expense2,Expense2-Expense4,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,1.0,,fab,,,,,main activity,time,,,,,,activity record add,0.2887656649101112
Expense2,Expense2-Expense4,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,1.0,,fab,,,,,main activity,account,,,,,,activity record add,0.2791180087065845
Expense2,Expense2-Expense4,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,1.0,,fab,,,,,main activity,,tv date,,,,,activity record add,0.25869747540269494
Expense2,Expense2-Expense4,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,1.0,,fab,,,,,main activity,,tv time,,,,,activity record add,0.26315451430734116
Expense2,Expense2-Expense4,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,1.0,,fab,,,,,main activity,default,,,,,,activity record add,0.28236111059236285
Expense2,Expense2-Expense4,0.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,1.0,,fab,,,,,main activity,,et title,,,title,,activity record add,0.26253016188265543
Expense2,Expense2-Expense4,0.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,1.0,,fab,,,,,main activity,,et category,,,category,,activity record add,0.2671242418463708
