event_index,id,text,semantic_rep,file_name,class,type,content_desc,hint,parent_text,sibling_text,fillable_neighbor,neighbors,label,activity,atm_neighbor
4,tv_exlv_task_name,Sample Todo,Sample Todo,,android.widget.TextView,clickable,,,,,,,correct,.view.MainActivity,
4,clayout,To-Do List,To-Do List,,android.widget.TextView,label,,,,,,,wrong,.view.MainActivity,
4,ac_search,,Search ac_search,,android.widget.TextView,clickable,Search,,,,,,wrong,.view.MainActivity,
4,ac_add,,List ac_add,,android.widget.TextView,clickable,List,,,,,,wrong,.view.MainActivity,
4,clayout,,More options,,android.widget.ImageView,clickable,More options,,,,,,wrong,.view.MainActivity,
4,clayout,,Open menu,,android.widget.ImageButton,clickable,Open menu,,,,,,wrong,.view.MainActivity,
4,cb_task_done,,cb_task_done Sample Todo,,android.widget.CheckBox,clickable,,,,,,Sample Todo Sample Todo,wrong,.view.MainActivity,
4,tv_exlv_task_deadline,No Deadline,No Deadline,,android.widget.TextView,clickable,,,,Sample Todo,,,wrong,.view.MainActivity,
4,pb_task_progress,,pb_task_progress,,android.widget.ProgressBar,clickable,,,,No Deadline,,,wrong,.view.MainActivity,
4,fab_new_task,,plus_white fab_new_task,plus_white,android.widget.ImageButton,clickable,,,,,,,wrong,.view.MainActivity,
5,title,Delete To-Do Task,Delete To-Do Task,,android.widget.TextView,clickable,,,,,,,correct,.view.MainActivity,
5,null,Select option,Select option,,android.widget.TextView,label,,,,,,,wrong,.view.MainActivity,
5,title,Edit To-Do Task,Edit To-Do Task,,android.widget.TextView,clickable,,,,,,,wrong,.view.MainActivity,
